 time                    	t_db                     	RH                       	Rad                      	load                     	
  +6.0000000000000000E+01	  +8.3625001907348633E+00	  +8.1000000000000000E+01	  +3.2400000000000000E+02	  +1.1092772895379232E+04	
  +6.1000000000000000E+01	  +8.6250000000000000E+00	  +7.9000000000000000E+01	  +2.9160000610351562E+02	  +1.1224078173513029E+04	
  +6.2000000000000000E+01	  +8.6612501144409180E+00	  +7.7500000000000000E+01	  +1.4039999389648438E+02	  +1.0724167734511488E+04	
  +6.3000000000000000E+01	  +8.6199998855590820E+00	  +7.6500000000000000E+01	  +1.8359999084472656E+02	  +1.0769178762098607E+04	
  +6.4000000000000000E+01	  +8.5000009536743164E+00	  +7.5500000000000000E+01	  +8.6399993896484375E+01	  +1.0350151903694403E+04	
  +6.5000000000000000E+01	  +8.3000001907348633E+00	  +7.4500000000000000E+01	  +3.2399997711181641E+01	  +9.9590009629579836E+03	
  +6.6000000000000000E+01	  +8.1499996185302734E+00	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  +9.6601991139000656E+03	
  +6.7000000000000000E+01	  +8.0000000000000000E+00	  +7.2500000000000000E+01	  +0.0000000000000000E+00	  +5.8241488042024685E+03	
  +6.8000000000000000E+01	  +7.8000001907348633E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  +5.6160189355399298E+03	
  +6.9000000000000000E+01	  +7.6437501907348633E+00	  +6.9500000000000000E+01	  +0.0000000000000000E+00	  +5.4745335859204442E+03	
  +7.0000000000000000E+01	  +7.5000000000000000E+00	  +6.8000000000000000E+01	  +0.0000000000000000E+00	  +5.3605860592733716E+03	
  +7.1000000000000000E+01	  +7.3448863029479980E+00	  +6.6500000000000000E+01	  +0.0000000000000000E+00	  +5.2542956201393226E+03	
  +7.2000000000000000E+01	  +7.2738637924194336E+00	  +6.5500000000000000E+01	  +0.0000000000000000E+00	  +5.1871233604175304E+03	
  +7.3000000000000000E+01	  +6.5749998092651367E+00	  +6.7500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +5.2500000000000000E+00	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +3.9499998092651367E+00	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +2.7000000476837158E+00	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -3.1352030081442950E+02	
  +7.7000000000000000E+01	  +1.4500000476837158E+00	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  -9.8820576762467897E+02	
  +7.8000000000000000E+01	  +1.5000000596046448E-01	  +8.8500000000000000E+01	  +0.0000000000000000E+00	  -1.7808364523459682E+03	
  +7.9000000000000000E+01	  -1.1500000953674316E+00	  +9.2000000000000000E+01	  +0.0000000000000000E+00	  -2.5302462040682603E+03	
  +8.0000000000000000E+01	  -1.1809999942779541E+00	  +8.7500000000000000E+01	  +2.6639999389648438E+02	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +2.1735000610351562E+00	  +7.5500000000000000E+01	  +9.9359997558593750E+02	  +8.9303559453576217E+03	
  +8.2000000000000000E+01	  +4.7399997711181641E+00	  +6.5500000000000000E+01	  +1.2527999267578125E+03	  +1.0220875872164434E+04	
  +8.3000000000000000E+01	  +6.0956249237060547E+00	  +6.0500000000000000E+01	  +1.3751999511718750E+03	  +1.0275305173301398E+04	
  +8.4000000000000000E+01	  +7.3510417938232422E+00	  +5.7000000000000000E+01	  +1.7495999755859375E+03	  +1.1255042162127145E+04	
  +8.5000000000000000E+01	  +8.5847225189208984E+00	  +5.3500000000000000E+01	  +1.9331999511718750E+03	  +1.2403934345534499E+04	
  +8.6000000000000000E+01	  +9.4883842468261719E+00	  +5.1500000000000000E+01	  +1.7711999511718750E+03	  +1.4283780521573997E+04	
  +8.7000000000000000E+01	  +9.7286100387573242E+00	  +5.1000000000000000E+01	  +1.3823999023437500E+03	  +1.5289203668914481E+04	
  +8.8000000000000000E+01	  +9.3382358551025391E+00	  +5.2500000000000000E+01	  +9.7200000000000000E+02	  +1.6129160315445368E+04	
  +8.9000000000000000E+01	  +7.9933829307556152E+00	  +5.6500000000000000E+01	  +2.7000000000000000E+02	  +1.3297429561786757E+04	
  +9.0000000000000000E+01	  +6.9000000953674316E+00	  +6.0500000000000000E+01	  +0.0000000000000000E+00	  +7.3048694957392026E+03	
  +9.1000000000000000E+01	  +6.3000001907348633E+00	  +6.3000000000000000E+01	  +0.0000000000000000E+00	  +1.7744598573878504E+03	
  +9.2000000000000000E+01	  +5.6999998092651367E+00	  +6.5000000000000000E+01	  +0.0000000000000000E+00	  +6.7177341397903160E+02	
  +9.3000000000000000E+01	  +5.1500000953674316E+00	  +6.7000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.4000000000000000E+01	  +4.6000003814697266E+00	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  +4.0000000000000000E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  +3.3999998569488525E+00	  +7.3000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  +2.9400002956390381E+00	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  -9.4785371872755804E+03	
  +9.8000000000000000E+01	  +2.8599998950958252E+00	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  -1.0033884197324116E+04	
  +9.9000000000000000E+01	  +2.7000000476837158E+00	  +7.4500000000000000E+01	  +0.0000000000000000E+00	  -1.0496811149947527E+04	
  +1.0000000000000000E+02	  +2.5000000000000000E+00	  +7.5500000000000000E+01	  +0.0000000000000000E+00	  -1.0845429006102537E+04	
  +1.0100000000000000E+02	  +2.3437500000000000E+00	  +7.6500000000000000E+01	  +0.0000000000000000E+00	  -1.1114477885617653E+04	
  +1.0200000000000000E+02	  +2.2041666507720947E+00	  +7.8000000000000000E+01	  +0.0000000000000000E+00	  -1.1338765493118102E+04	
  +1.0300000000000000E+02	  +2.0333335399627686E+00	  +7.9500000000000000E+01	  +0.0000000000000000E+00	  -1.1550396236006456E+04	
  +1.0400000000000000E+02	  +2.1035714149475098E+00	  +7.9000000000000000E+01	  +4.3199993133544922E+01	  -1.1485229329109325E+04	
  +1.0500000000000000E+02	  +3.0620536804199219E+00	  +7.5500000000000000E+01	  +3.4199996948242188E+02	  -6.3367111824963613E+03	
  +1.0600000000000000E+02	  +3.8974430561065674E+00	  +7.2500000000000000E+01	  +3.3119995117187500E+02	  -5.6982036878202216E+03	
  +1.0700000000000000E+02	  +4.4324674606323242E+00	  +7.0500000000000000E+01	  +5.2559991455078125E+02	  -4.5716612017089110E+03	
  +1.0800000000000000E+02	  +5.2285718917846680E+00	  +6.7500000000000000E+01	  +7.9199987792968750E+02	  -3.4534302286047050E+03	
  +1.0900000000000000E+02	  +6.3821430206298828E+00	  +6.4000000000000000E+01	  +1.3283999023437500E+03	  -9.1243813572203976E+02	
  +1.1000000000000000E+02	  +7.1711535453796387E+00	  +6.1500000000000000E+01	  +6.4439990234375000E+02	  -2.1017030472535885E+03	
  +1.1100000000000000E+02	  +6.9482908248901367E+00	  +6.2000000000000000E+01	  +3.7079995727539062E+02	  -3.0780705076839558E+03	
  +1.1200000000000000E+02	  +6.7086806297302246E+00	  +6.3500000000000000E+01	  +3.8519992065429688E+02	  -3.3832370089927458E+03	
  +1.1300000000000000E+02	  +6.2593750953674316E+00	  +6.5000000000000000E+01	  +7.1999992370605469E+01	  -4.8796818787168959E+03	
  +1.1400000000000000E+02	  +5.6999998092651367E+00	  +6.6500000000000000E+01	  +0.0000000000000000E+00	  -5.7932084596177237E+03	
  +1.1500000000000000E+02	  +5.3000001907348633E+00	  +6.7500000000000000E+01	  +0.0000000000000000E+00	  -9.9435234319759657E+03	
  +1.1600000000000000E+02	  +4.9000000953674316E+00	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  -1.0368283736631342E+04	
  +1.1700000000000000E+02	  +4.5000000000000000E+00	  +7.0500000000000000E+01	  +0.0000000000000000E+00	  -1.0705401260143575E+04	
  +1.1800000000000000E+02	  +4.1000003814697266E+00	  +7.1500000000000000E+01	  +0.0000000000000000E+00	  -1.1001134659380821E+04	
  +1.1900000000000000E+02	  +3.7000000476837158E+00	  +7.2500000000000000E+01	  +0.0000000000000000E+00	  -1.1273859235889528E+04	
  +1.2000000000000000E+02	  +3.3166668415069580E+00	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  -1.1526313973713801E+04	
  +1.2100000000000000E+02	  +2.8083333969116211E+00	  +7.5000000000000000E+01	  +0.0000000000000000E+00	  -1.0652527965718300E+04	
  +1.2200000000000000E+02	  +2.2000000476837158E+00	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  -1.0936859995057113E+04	
  +1.2300000000000000E+02	  +1.6499999761581421E+00	  +7.9500000000000000E+01	  +0.0000000000000000E+00	  -1.1226756578334092E+04	
  +1.2400000000000000E+02	  +1.1000000238418579E+00	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  -1.1525100791799481E+04	
  +1.2500000000000000E+02	  +5.0000000000000000E-01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  -1.1847422412707194E+04	
  +1.2600000000000000E+02	  -1.0000000149011612E-01	  +8.7500000000000000E+01	  +0.0000000000000000E+00	  -1.2175032922556111E+04	
  +1.2700000000000000E+02	  -7.1250003576278687E-01	  +9.0500000000000000E+01	  +0.0000000000000000E+00	  -1.2510993073963125E+04	
  +1.2800000000000000E+02	  -6.6666668653488159E-01	  +9.0500000000000000E+01	  +7.5599998474121094E+01	  -1.2300672319884765E+04	
  +1.2900000000000000E+02	  +2.2803029417991638E-01	  +8.6500000000000000E+01	  +2.8800000000000000E+02	  -7.4437201451088958E+03	
  +1.3000000000000000E+02	  +1.4336364269256592E+00	  +8.1000000000000000E+01	  +6.4079998779296875E+02	  -5.4899116122663654E+03	
  +1.3100000000000000E+02	  +2.4549999237060547E+00	  +7.7000000000000000E+01	  +6.3000000000000000E+02	  -4.8010314618647835E+03	
  +1.3200000000000000E+02	  +3.5499999523162842E+00	  +7.3000000000000000E+01	  +1.1771999511718750E+03	  -2.4290807602724326E+03	
  +1.3300000000000000E+02	  +5.0500001907348633E+00	  +6.7000000000000000E+01	  +1.5407999267578125E+03	  -9.5366688826738262E+00	
  +1.3400000000000000E+02	  +6.1942310333251953E+00	  +6.3500000000000000E+01	  +1.1267999267578125E+03	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  +6.4620194435119629E+00	  +6.2500000000000000E+01	  +1.0440000000000000E+03	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  +6.6781249046325684E+00	  +6.1500000000000000E+01	  +8.6400000000000000E+02	  +1.3727433329491359E+03	
  +1.3700000000000000E+02	  +6.1213068962097168E+00	  +6.3000000000000000E+01	  +1.6559999084472656E+02	  -1.2598935141226336E+03	
  +1.3800000000000000E+02	  +5.3339014053344727E+00	  +6.6000000000000000E+01	  +0.0000000000000000E+00	  -3.4196253668864292E+03	
  +1.3900000000000000E+02	  +4.9104166030883789E+00	  +6.7500000000000000E+01	  +0.0000000000000000E+00	  -8.2928050924792897E+03	
  +1.4000000000000000E+02	  +4.4500002861022949E+00	  +6.8500000000000000E+01	  +0.0000000000000000E+00	  -9.0611791026350656E+03	
  +1.4100000000000000E+02	  +3.9500000476837158E+00	  +7.0000000000000000E+01	  +0.0000000000000000E+00	  -9.6082825238867335E+03	
  +1.4200000000000000E+02	  +3.4937500953674316E+00	  +7.1500000000000000E+01	  +0.0000000000000000E+00	  -1.0028637364709424E+04	
  +1.4300000000000000E+02	  +3.0437500476837158E+00	  +7.2500000000000000E+01	  +0.0000000000000000E+00	  -1.0384353794964749E+04	
  +1.4400000000000000E+02	  +2.5999999046325684E+00	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  -1.0700494027306135E+04	
  +1.4500000000000000E+02	  +2.2000000476837158E+00	  +7.5500000000000000E+01	  +0.0000000000000000E+00	  -1.2475295022589671E+04	
  +1.4600000000000000E+02	  +1.7500000000000000E+00	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  -1.2814379356538000E+04	
  +1.4700000000000000E+02	  +1.2999999523162842E+00	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  -1.3114627839704259E+04	
  +1.4800000000000000E+02	  +8.9999997615814209E-01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -1.3378961123315856E+04	
  +1.4900000000000000E+02	  +5.0000000000000000E-01	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  -1.3632616779615621E+04	
  +1.5000000000000000E+02	  +1.0000000894069672E-01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  -1.3880506791171661E+04	
  +1.5100000000000000E+02	  -3.0000001192092896E-01	  +8.6000000000000000E+01	  +0.0000000000000000E+00	  -1.4125168449244004E+04	
  +1.5200000000000000E+02	  -2.1956521272659302E-01	  +8.5000000000000000E+01	  +1.0800000000000000E+02	  -1.3761813787852507E+04	
  +1.5300000000000000E+02	  +7.6956534385681152E-01	  +8.1500000000000000E+01	  +3.1679998779296875E+02	  -8.8383467553393621E+03	
  +1.5400000000000000E+02	  +2.3999998569488525E+00	  +7.6000000000000000E+01	  +8.8559997558593750E+02	  -5.1695856768179528E+03	
  +1.5500000000000000E+02	  +4.4000000953674316E+00	  +6.8000000000000000E+01	  +1.3104000244140625E+03	  -2.4375621218144979E+03	
  +1.5600000000000000E+02	  +6.1142859458923340E+00	  +6.2500000000000000E+01	  +1.2204000244140625E+03	  -1.9429123082956255E+03	
  +1.5700000000000000E+02	  +6.4063024520874023E+00	  +6.1500000000000000E+01	  +7.8839996337890625E+02	  -2.9366580714393567E+03	
  +1.5800000000000000E+02	  +6.6294116973876953E+00	  +6.1500000000000000E+01	  +1.0871999511718750E+03	  -1.6404221221392424E+03	
  +1.5900000000000000E+02	  +6.6729168891906738E+00	  +6.1500000000000000E+01	  +7.1639996337890625E+02	  -2.3012392018730875E+03	
  +1.6000000000000000E+02	  +6.5183334350585938E+00	  +6.2500000000000000E+01	  +7.7759997558593750E+02	  -1.2721181308275122E+02	
  +1.6100000000000000E+02	  +5.9587502479553223E+00	  +6.5000000000000000E+01	  +1.0800000000000000E+02	  -4.4825535085215843E+03	
  +1.6200000000000000E+02	  +5.1999998092651367E+00	  +6.7500000000000000E+01	  +0.0000000000000000E+00	  -6.1941921073947815E+03	
  +1.6300000000000000E+02	  +4.8000001907348633E+00	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  -1.0619608447263612E+04	
  +1.6400000000000000E+02	  +4.4000000953674316E+00	  +7.0500000000000000E+01	  +0.0000000000000000E+00	  -1.1172035751856984E+04	
  +1.6500000000000000E+02	  +4.0000000000000000E+00	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  -1.1574820365115645E+04	
  +1.6600000000000000E+02	  +3.6000001430511475E+00	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  -1.1905022535788239E+04	
  +1.6700000000000000E+02	  +3.2000000476837158E+00	  +7.4500000000000000E+01	  +0.0000000000000000E+00	  -1.2194558865181634E+04	
  +1.6800000000000000E+02	  +2.7937500476837158E+00	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  -1.2462125980471039E+04	
  +1.6900000000000000E+02	  +2.4437501430511475E+00	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  -7.8632721899142625E+03	
  +1.7000000000000000E+02	  +2.1500000953674316E+00	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  -7.8668303980441415E+03	
  +1.7100000000000000E+02	  +1.8500000238418579E+00	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  -7.9637836628324803E+03	
  +1.7200000000000000E+02	  +1.5500000715255737E+00	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -8.0930421637050413E+03	
  +1.7300000000000000E+02	  +1.2500000000000000E+00	  +8.2000000000000000E+01	  +0.0000000000000000E+00	  -8.2374184960676321E+03	
  +1.7400000000000000E+02	  +9.5000004768371582E-01	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  -8.3904787450852036E+03	
  +1.7500000000000000E+02	  +6.4999997615814209E-01	  +8.6500000000000000E+01	  +0.0000000000000000E+00	  -8.5493180991075096E+03	
  +1.7600000000000000E+02	  +6.3333332538604736E-01	  +8.6000000000000000E+01	  +5.4000000000000000E+01	  -8.3925050725100300E+03	
  +1.7700000000000000E+02	  +1.3316667079925537E+00	  +8.3000000000000000E+01	  +2.1239999389648438E+02	  -3.8076942483315233E+03	
  +1.7800000000000000E+02	  +2.2599999904632568E+00	  +7.8000000000000000E+01	  +4.8239999389648438E+02	  -2.1342285351528240E+03	
  +1.7900000000000000E+02	  +3.0363636016845703E+00	  +7.4500000000000000E+01	  +3.6000000000000000E+02	  -1.8574794292362506E+03	
  +1.8000000000000000E+02	  +3.0422079563140869E+00	  +7.4000000000000000E+01	  +2.6279998779296875E+02	  -2.1002418460081822E+03	
  +1.8100000000000000E+02	  +3.0698661804199219E+00	  +7.3500000000000000E+01	  +3.6359997558593750E+02	  -1.7135013728288213E+03	
  +1.8200000000000000E+02	  +3.4640624523162842E+00	  +7.1500000000000000E+01	  +6.6600000000000000E+02	  -6.5650929655400955E+02	
  +1.8300000000000000E+02	  +3.7428572177886963E+00	  +6.9500000000000000E+01	  +3.4919998168945312E+02	  -1.0912325005598520E+03	
  +1.8400000000000000E+02	  +3.6238095760345459E+00	  +6.9000000000000000E+01	  +2.7360000610351562E+02	  -1.4907722821116224E+03	
  +1.8500000000000000E+02	  +3.2999999523162842E+00	  +6.9500000000000000E+01	  +7.2000000000000000E+01	  -2.4923440850521847E+03	
  +1.8600000000000000E+02	  +2.9583332538604736E+00	  +7.0000000000000000E+01	  +0.0000000000000000E+00	  -3.1702823320313519E+03	
  +1.8700000000000000E+02	  +2.6000001430511475E+00	  +7.0500000000000000E+01	  +0.0000000000000000E+00	  -7.2083768581387221E+03	
  +1.8800000000000000E+02	  +2.2000000476837158E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  -7.5681127492671130E+03	
  +1.8900000000000000E+02	  +1.7999999523162842E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  -7.8581632516660848E+03	
  +1.9000000000000000E+02	  +1.4500000476837158E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  -8.0979137902175589E+03	
  +1.9100000000000000E+02	  +1.1000000238418579E+00	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  -8.3192067136502592E+03	
  +1.9200000000000000E+02	  +7.2500002384185791E-01	  +7.1000000000000000E+01	  +0.0000000000000000E+00	  -8.5399686184885359E+03	
  +1.9300000000000000E+02	  +1.2499999254941940E-01	  +7.3000000000000000E+01	  +0.0000000000000000E+00	  -3.8470316665199034E+03	
  +1.9400000000000000E+02	  -7.0000004768371582E-01	  +7.6500000000000000E+01	  +0.0000000000000000E+00	  -4.0450459192184703E+03	
  +1.9500000000000000E+02	  -1.5000000000000000E+00	  +7.9000000000000000E+01	  +0.0000000000000000E+00	  -4.3510767850256007E+03	
  +1.9600000000000000E+02	  -2.3499999046325684E+00	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  -4.7216246749770471E+03	
  +1.9700000000000000E+02	  -3.2000000476837158E+00	  +8.4500000000000000E+01	  +0.0000000000000000E+00	  -5.1175657069954004E+03	
  +1.9800000000000000E+02	  -4.0000000000000000E+00	  +8.8000000000000000E+01	  +0.0000000000000000E+00	  -5.5094232935488517E+03	
  +1.9900000000000000E+02	  -4.8000001907348633E+00	  +9.0500000000000000E+01	  +0.0000000000000000E+00	  -5.9094767781219143E+03	
  +2.0000000000000000E+02	  -4.5585227012634277E+00	  +8.7000000000000000E+01	  +2.1239999389648438E+02	  -3.5804679485802208E+03	
  +2.0100000000000000E+02	  -3.0727272033691406E+00	  +8.1500000000000000E+01	  +4.0319998168945312E+02	  +0.0000000000000000E+00	
  +2.0200000000000000E+02	  -1.2280242443084717E+00	  +7.4000000000000000E+01	  +1.2455999755859375E+03	  +4.2409444864528214E+03	
  +2.0300000000000000E+02	  +1.7655242681503296E+00	  +6.3000000000000000E+01	  +1.9583999023437500E+03	  +7.9999435220075229E+03	
  +2.0400000000000000E+02	  +4.1544642448425293E+00	  +5.5500000000000000E+01	  +1.9367999267578125E+03	  +8.6320947021992524E+03	
  +2.0500000000000000E+02	  +5.6415586471557617E+00	  +5.1000000000000000E+01	  +2.1168000488281250E+03	  +9.9159059788200066E+03	
  +2.0600000000000000E+02	  +6.7260608673095703E+00	  +4.8000000000000000E+01	  +1.7783999023437500E+03	  +1.1513855436430073E+04	
  +2.0700000000000000E+02	  +6.8933334350585938E+00	  +4.7500000000000000E+01	  +1.3067999267578125E+03	  +1.2095883888920682E+04	
  +2.0800000000000000E+02	  +6.3248615264892578E+00	  +4.9500000000000000E+01	  +8.3879998779296875E+02	  +1.1611071501656248E+04	
  +2.0900000000000000E+02	  +4.9159727096557617E+00	  +5.4000000000000000E+01	  +2.8800000000000000E+02	  +8.9685954356839084E+03	
  +2.1000000000000000E+02	  +3.9500000476837158E+00	  +5.8000000000000000E+01	  +0.0000000000000000E+00	  +4.1263230739133105E+03	
  +2.1100000000000000E+02	  +3.4500000476837158E+00	  +5.9500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1200000000000000E+02	  +2.9500000476837158E+00	  +6.1000000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.1300000000000000E+02	  +2.4000000953674316E+00	  +6.3000000000000000E+01	  +0.0000000000000000E+00	  -5.9511865779249251E+02	
  +2.1400000000000000E+02	  +1.8500000238418579E+00	  +6.5000000000000000E+01	  +0.0000000000000000E+00	  -1.2479873563816145E+03	
  +2.1500000000000000E+02	  +1.3500000238418579E+00	  +6.6500000000000000E+01	  +0.0000000000000000E+00	  -1.7393210818511047E+03	
  +2.1600000000000000E+02	  +8.5000002384185791E-01	  +6.8000000000000000E+01	  +0.0000000000000000E+00	  -2.1521543164527366E+03	
  +2.1700000000000000E+02	  +3.8750001788139343E-01	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  +8.8791283563163745E+02	
  +2.1800000000000000E+02	  +4.6566128730773926E-10	  +7.0000000000000000E+01	  +0.0000000000000000E+00	  +2.1537291068646567E+02	
  +2.1900000000000000E+02	  -4.0000000596046448E-01	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +2.7390605802620001E+02	
  +2.2000000000000000E+02	  -8.0000001192092896E-01	  +7.4000000000000000E+01	  +0.0000000000000000E+00	  +1.9376777754312977E+02	
  +2.2100000000000000E+02	  -1.2000000476837158E+00	  +7.6000000000000000E+01	  +0.0000000000000000E+00	  +5.8268278684884343E+01	
  +2.2200000000000000E+02	  -1.5612499713897705E+00	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2300000000000000E+02	  -1.9168751239776611E+00	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	
  +2.2400000000000000E+02	  -1.9446023702621460E+00	  +8.2500000000000000E+01	  +5.7599998474121094E+01	  +0.0000000000000000E+00	
  +2.2500000000000000E+02	  -1.2606060504913330E+00	  +8.0500000000000000E+01	  +2.3039999389648438E+02	  +4.5391203536187159E+03	
  +2.2600000000000000E+02	  +7.5833332538604736E-01	  +7.2500000000000000E+01	  +1.1700000000000000E+03	  +1.0090475914244767E+04	
  +2.2700000000000000E+02	  +2.9524195194244385E+00	  +6.5000000000000000E+01	  +8.2439996337890625E+02	  +9.8150626054119220E+03	
  +2.2800000000000000E+02	  +3.1525807380676270E+00	  +6.4500000000000000E+01	  +5.7600000000000000E+02	  +9.4805556983499155E+03	
  +2.2900000000000000E+02	  +3.5470833778381348E+00	  +6.4000000000000000E+01	  +1.0691999511718750E+03	  +1.0888723235359850E+04	
  +2.3000000000000000E+02	  +4.2229166030883789E+00	  +6.2500000000000000E+01	  +1.0727999267578125E+03	  +1.1897888671626941E+04	
  +2.3100000000000000E+02	  +4.4000000953674316E+00	  +6.2000000000000000E+01	  +7.3800000000000000E+02	  +1.1410270051436495E+04	
  +2.3200000000000000E+02	  +4.4000000953674316E+00	  +6.2500000000000000E+01	  +7.3079998779296875E+02	  +1.3294818916985834E+04	
  +2.3300000000000000E+02	  +4.0444445610046387E+00	  +6.4500000000000000E+01	  +2.4479998779296875E+02	  +1.2490871046282698E+04	
  +2.3400000000000000E+02	  +3.4555556774139404E+00	  +6.7000000000000000E+01	  +0.0000000000000000E+00	  +8.6277359323110832E+03	
  +2.3500000000000000E+02	  +3.1000001430511475E+00	  +6.9000000000000000E+01	  +0.0000000000000000E+00	  +3.8308407757680393E+03	
  +2.3600000000000000E+02	  +2.7000000476837158E+00	  +7.0500000000000000E+01	  +0.0000000000000000E+00	  +3.1416094489566440E+03	
  +2.3700000000000000E+02	  +2.2999999523162842E+00	  +7.2000000000000000E+01	  +0.0000000000000000E+00	  +2.6810407701368258E+03	
  +2.3800000000000000E+02	  +1.9500001668930054E+00	  +7.3500000000000000E+01	  +0.0000000000000000E+00	  +2.3430010446501547E+03	
  +2.3900000000000000E+02	  +1.6000000238418579E+00	  +7.5000000000000000E+01	  +0.0000000000000000E+00	  +2.0620733738343201E+03	
  +2.4000000000000000E+02	  +1.1999999284744263E+00	  +7.7000000000000000E+01	  +0.0000000000000000E+00	  +1.7948060561380598E+03	
  +2.4100000000000000E+02	  +8.8333338499069214E-01	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  -1.8144276645383616E+03	
  +2.4200000000000000E+02	  +6.4166665077209473E-01	  +7.7500000000000000E+01	  +0.0000000000000000E+00	  -1.6077078523584939E+03	
  +2.4300000000000000E+02	  +4.0000000596046448E-01	  +7.8500000000000000E+01	  +0.0000000000000000E+00	  -2.1025388298802818E+03	
  +2.4400000000000000E+02	  +2.0000000298023224E-01	  +8.0000000000000000E+01	  +0.0000000000000000E+00	  -2.4225644051279546E+03	
  +2.4500000000000000E+02	  +2.3283064365386963E-10	  +8.1500000000000000E+01	  +0.0000000000000000E+00	  -2.6731635219516911E+03	
  +2.4600000000000000E+02	  -2.0000000298023224E-01	  +8.4000000000000000E+01	  +0.0000000000000000E+00	  -2.8874182924586430E+03	
  +2.4700000000000000E+02	  -4.0000000596046448E-01	  +8.7000000000000000E+01	  +0.0000000000000000E+00	  -3.0801193375029170E+03	
  +2.4800000000000000E+02	  -2.0357140898704529E-01	  +8.5000000000000000E+01	  +9.7199996948242188E+01	  -2.7274947353137109E+03	
  +2.4900000000000000E+02	  +1.5714285373687744E+00	  +7.7000000000000000E+01	  +5.2559997558593750E+02	  +2.6421906000916974E+03	
  +2.5000000000000000E+02	  +2.7126984596252441E+00	  +7.1000000000000000E+01	  +4.2839999389648438E+02	  +2.0544631407332713E+03	
  +2.5100000000000000E+02	  +3.3027777671813965E+00	  +6.8000000000000000E+01	  +6.8039996337890625E+02	  +3.1987597775014533E+03	
  +2.5200000000000000E+02	  +3.9966669082641602E+00	  +6.4500000000000000E+01	  +7.4519995117187500E+02	  +4.0081603233926617E+03	
  +2.5300000000000000E+02	  +4.9927272796630859E+00	  +6.0500000000000000E+01	  +1.3715999755859375E+03	  +6.7020926836012432E+03	
  +2.5400000000000000E+02	  +6.0545458793640137E+00	  +5.6500000000000000E+01	  +1.0404000244140625E+03	  +7.1799339170069443E+03	
  +2.5500000000000000E+02	  +6.4704546928405762E+00	  +5.4000000000000000E+01	  +9.1439996337890625E+02	  +7.6882419232806906E+03	
